Timestamp,Run,Model,Dataset,Variant,Init Layers X,Structure Info,Hidden,lr,weight_decay,dropout,hops,resnet,layer_norm,att_hopwise_distinct,fuse_hop,layers,Test Mean,Test Std,runtime_average,epoch_average,normalization,online_cs,lambda_pen,lambda_2hop,threshold,comm_size,CommunitySearchTime,NMI,NMI_std,Jaccard,Jaccard_std,F1,F1_std
2025-03-28 14:20:12,1,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1836,0.3673,1.11,56.20,local_w,sub_cs,1.0,0.5,0.9,20,0.005642,0.0000,0.0000,0.9326,0.0089,0.9651,0.0034
2025-03-28 14:20:18,2,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2820,0.4311,1.66,55.96,local_w,sub_cs,1.0,0.5,0.9,20,0.005524,0.0000,0.0000,0.9547,0.0388,0.9766,0.0165
2025-03-28 14:20:24,3,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3738,0.4582,2.22,55.95,local_w,sub_cs,1.0,0.5,0.9,20,0.005431,0.0000,0.0000,0.9463,0.0359,0.9722,0.0162
2025-03-28 14:20:29,4,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4656,0.4660,2.76,55.84,local_w,sub_cs,1.0,0.5,0.9,20,0.005480,0.0000,0.0000,0.9427,0.0321,0.9703,0.0149
2025-03-28 14:20:35,5,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5557,0.4543,3.32,55.83,local_w,sub_cs,1.0,0.5,0.9,20,0.005423,0.0000,0.0000,0.9426,0.0287,0.9703,0.0136
2025-03-28 14:20:40,6,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6459,0.4235,3.87,55.78,local_w,sub_cs,1.0,0.5,0.9,20,0.005360,0.0000,0.0000,0.9430,0.0262,0.9705,0.0126
2025-03-28 14:20:45,7,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7361,0.3688,4.41,55.74,local_w,sub_cs,1.0,0.5,0.9,20,0.005277,0.0000,0.0000,0.9395,0.0262,0.9686,0.0128
2025-03-28 14:20:51,8,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8295,0.2775,4.96,55.69,local_w,sub_cs,1.0,0.5,0.9,20,0.005247,0.0000,0.0000,0.9355,0.0272,0.9665,0.0135
2025-03-28 14:20:56,9,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9213,0.0241,5.51,55.67,local_w,sub_cs,1.0,0.5,0.9,20,0.005220,0.0000,0.0000,0.9332,0.0268,0.9652,0.0133
2025-03-28 12:57:26,1,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1738,0.3476,1.09,55.06,local_w,sub_cs,1.0,0.5,0.9,20,0.005240,0.0000,0.0000,0.9179,0.0417,0.9569,0.0161
2025-03-28 12:57:32,2,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2607,0.3982,1.63,55.01,local_w,sub_cs,1.0,0.5,0.9,20,0.004983,0.0000,0.0000,0.9123,0.0311,0.9540,0.0138
2025-03-28 12:57:37,3,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3508,0.4298,2.17,54.88,local_w,sub_cs,1.0,0.5,0.9,20,0.005024,0.0000,0.0000,0.8924,0.0472,0.9426,0.0229
2025-03-28 12:57:43,4,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4410,0.4412,2.72,54.92,local_w,sub_cs,1.0,0.5,0.9,20,0.005192,0.0000,0.0000,0.8960,0.0417,0.9448,0.0209
2025-03-28 12:57:48,5,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5328,0.4354,3.27,54.98,local_w,sub_cs,1.0,0.5,0.9,20,0.005193,0.0000,0.0000,0.9039,0.0420,0.9491,0.0214
2025-03-28 12:57:53,6,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6230,0.4082,3.81,54.98,local_w,sub_cs,1.0,0.5,0.9,20,0.005190,0.0000,0.0000,0.9026,0.0385,0.9484,0.0199
2025-03-28 12:57:59,7,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7049,0.3535,4.35,54.99,local_w,sub_cs,1.0,0.5,0.9,20,0.005212,0.0000,0.0000,0.8962,0.0399,0.9448,0.0209
2025-03-28 12:58:03,8,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8000,0.2689,4.77,53.56,local_w,sub_cs,1.0,0.5,0.9,20,0.005171,0.0000,0.0000,0.9028,0.0423,0.9485,0.0222
2025-03-28 12:58:06,9,acmsmn,cornell,1,2,2,512,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8902,0.0344,5.09,51.44,local_w,sub_cs,1.0,0.5,0.9,20,0.005237,0.0000,0.0000,0.9063,0.0414,0.9504,0.0219
2025-03-28 14:44:53,1,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1902,0.3803,2.13,53.49,local_w,sub_cs,1.0,0.5,0.9,20,0.005212,0.0000,0.0000,0.9357,0.0015,0.9668,0.0005
2025-03-28 14:45:03,2,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2869,0.4382,3.20,53.52,local_w,sub_cs,1.0,0.5,0.9,20,0.005081,0.0000,0.0000,0.9466,0.0189,0.9726,0.0081
2025-03-28 14:45:14,3,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3770,0.4621,4.26,53.47,local_w,sub_cs,1.0,0.5,0.9,20,0.005239,0.0000,0.0000,0.9439,0.0163,0.9711,0.0074
2025-03-28 14:45:25,4,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4590,0.4606,5.32,53.49,local_w,sub_cs,1.0,0.5,0.9,20,0.005223,0.0000,0.0000,0.9364,0.0220,0.9671,0.0105
2025-03-28 14:45:35,5,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5557,0.4556,6.38,53.47,local_w,sub_cs,1.0,0.5,0.9,20,0.005226,0.0000,0.0000,0.9296,0.0257,0.9634,0.0126
2025-03-28 14:45:46,6,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6426,0.4230,7.45,53.46,local_w,sub_cs,1.0,0.5,0.9,20,0.005119,0.0000,0.0000,0.9277,0.0241,0.9623,0.0120
2025-03-28 14:45:56,7,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7377,0.3716,8.51,53.44,local_w,sub_cs,1.0,0.5,0.9,20,0.005042,0.0000,0.0000,0.9270,0.0224,0.9620,0.0112
2025-03-28 14:46:07,8,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8328,0.2814,9.57,53.42,local_w,sub_cs,1.0,0.5,0.9,20,0.005039,0.0000,0.0000,0.9271,0.0209,0.9621,0.0106
2025-03-28 14:46:18,9,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9164,0.0531,10.63,53.41,local_w,sub_cs,1.0,0.5,0.9,20,0.004997,0.0000,0.0000,0.9260,0.0200,0.9615,0.0102
2025-03-28 13:34:10,1,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1788,0.3576,1.18,59.65,local_w,sub_cs,1.0,0.5,0.9,20,0.004886,0.0000,0.0000,0.9105,0.0149,0.9531,0.0057
2025-03-28 13:34:16,2,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2687,0.4106,1.77,59.61,local_w,sub_cs,1.0,0.5,0.9,20,0.004962,0.0000,0.0000,0.9319,0.0385,0.9645,0.0167
2025-03-28 13:34:22,3,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3650,0.4475,2.36,59.61,local_w,sub_cs,1.0,0.5,0.9,20,0.004863,0.0000,0.0000,0.9421,0.0374,0.9699,0.0172
2025-03-28 13:34:28,4,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4588,0.4592,2.95,59.55,local_w,sub_cs,1.0,0.5,0.9,20,0.004793,0.0000,0.0000,0.9429,0.0325,0.9704,0.0155
2025-03-28 13:34:34,5,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5550,0.4538,3.53,59.50,local_w,sub_cs,1.0,0.5,0.9,20,0.004876,0.0000,0.0000,0.9489,0.0326,0.9736,0.0158
2025-03-28 13:34:40,6,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6512,0.4272,4.13,59.53,local_w,sub_cs,1.0,0.5,0.9,20,0.004847,0.0000,0.0000,0.9508,0.0301,0.9746,0.0148
2025-03-28 13:34:46,7,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7425,0.3723,4.71,59.52,local_w,sub_cs,1.0,0.5,0.9,20,0.004835,0.0000,0.0000,0.9496,0.0281,0.9740,0.0140
2025-03-28 13:34:52,8,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8363,0.2801,5.30,59.49,local_w,sub_cs,1.0,0.5,0.9,20,0.004824,0.0000,0.0000,0.9435,0.0320,0.9707,0.0161
2025-03-28 13:34:58,9,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9338,0.0311,5.89,59.49,local_w,sub_cs,1.0,0.5,0.9,20,0.004834,0.0000,0.0000,0.9414,0.0309,0.9696,0.0157
2025-03-28 19:15:44,1,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.1074,0.2149,21.99,1110.46,local_w,sub_cs,1.0,0.5,0.9,20,0.006219,0.0000,0.0000,0.4900,0.0990,0.6547,0.0632
2025-03-28 19:17:34,2,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.1604,0.2450,32.99,1110.64,local_w,sub_cs,1.0,0.5,0.9,20,0.006039,0.0000,0.0000,0.4716,0.0769,0.6385,0.0565
2025-03-28 19:19:24,3,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.2142,0.2624,43.98,1110.65,local_w,sub_cs,1.0,0.5,0.9,20,0.006005,0.0000,0.0000,0.4731,0.0629,0.6405,0.0490
2025-03-28 19:21:14,4,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.2652,0.2653,54.98,1110.73,local_w,sub_cs,1.0,0.5,0.9,20,0.005954,0.0000,0.0000,0.4785,0.0558,0.6458,0.0451
2025-03-28 19:23:04,5,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.3177,0.2595,65.98,1110.78,local_w,sub_cs,1.0,0.5,0.9,20,0.005891,0.0000,0.0000,0.4721,0.0523,0.6400,0.0431
2025-03-28 19:24:54,6,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.3720,0.2437,76.98,1110.83,local_w,sub_cs,1.0,0.5,0.9,20,0.005890,0.0000,0.0000,0.4568,0.0625,0.6250,0.0542
2025-03-28 19:26:44,7,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.4236,0.2120,87.98,1110.86,local_w,sub_cs,1.0,0.5,0.9,20,0.005881,0.0000,0.0000,0.4513,0.0600,0.6199,0.0525
2025-03-28 19:28:34,8,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.4796,0.1604,98.98,1110.87,local_w,sub_cs,1.0,0.5,0.9,20,0.005891,0.0000,0.0000,0.4736,0.0872,0.6387,0.0726
2025-03-28 19:30:24,9,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,5,0,0,0,mlp,1,0.5324,0.0135,109.98,1110.89,local_w,sub_cs,1.0,0.5,0.9,20,0.005912,0.0000,0.0000,0.4772,0.0830,0.6423,0.0698
2025-03-28 14:49:34,1,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.1770,0.3541,1.18,59.36,local_w,sub_cs,1.0,0.5,0.9,20,0.004884,0.0000,0.0000,0.9452,0.0432,0.9716,0.0161
2025-03-28 14:49:40,2,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.2721,0.4160,1.76,59.33,local_w,sub_cs,1.0,0.5,0.9,20,0.004833,0.0000,0.0000,0.9610,0.0410,0.9798,0.0176
2025-03-28 14:49:46,3,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.3557,0.4365,2.35,59.27,local_w,sub_cs,1.0,0.5,0.9,20,0.004925,0.0000,0.0000,0.9497,0.0404,0.9739,0.0184
2025-03-28 14:49:52,4,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.4377,0.4389,2.93,59.29,local_w,sub_cs,1.0,0.5,0.9,20,0.004883,0.0000,0.0000,0.9467,0.0356,0.9724,0.0167
2025-03-28 14:49:58,5,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.5164,0.4237,3.52,59.30,local_w,sub_cs,1.0,0.5,0.9,20,0.004899,0.0000,0.0000,0.9470,0.0319,0.9726,0.0153
2025-03-28 14:50:04,6,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.6000,0.3950,4.11,59.28,local_w,sub_cs,1.0,0.5,0.9,20,0.004942,0.0000,0.0000,0.9457,0.0293,0.9719,0.0142
2025-03-28 14:50:10,7,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.6820,0.3437,4.69,59.23,local_w,sub_cs,1.0,0.5,0.9,20,0.004887,0.0000,0.0000,0.9414,0.0297,0.9696,0.0146
2025-03-28 14:50:15,8,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.7705,0.2607,5.27,59.13,local_w,sub_cs,1.0,0.5,0.9,20,0.004926,0.0000,0.0000,0.9423,0.0279,0.9701,0.0138
2025-03-28 14:50:21,9,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,cat,1,0.8607,0.0465,5.85,59.12,local_w,sub_cs,1.0,0.5,0.9,20,0.004932,0.0000,0.0000,0.9379,0.0298,0.9677,0.0150
2025-03-28 12:49:54,1,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1754,0.3510,0.79,40.05,softmax,sub_cs,1.0,0.5,0.9,20,0.005451,0.0000,0.0000,0.9242,0.0461,0.9603,0.0176
2025-03-28 12:49:58,2,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2721,0.4165,1.20,40.25,softmax,sub_cs,1.0,0.5,0.9,20,0.005411,0.0000,0.0000,0.9400,0.0426,0.9687,0.0187
2025-03-28 12:50:02,3,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3607,0.4425,1.59,40.27,softmax,sub_cs,1.0,0.5,0.9,20,0.005525,0.0000,0.0000,0.9431,0.0353,0.9705,0.0165
2025-03-28 12:50:06,4,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4525,0.4533,1.99,40.16,softmax,sub_cs,1.0,0.5,0.9,20,0.005424,0.0000,0.0000,0.9295,0.0433,0.9630,0.0209
2025-03-28 12:50:10,5,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5475,0.4481,2.38,40.15,softmax,sub_cs,1.0,0.5,0.9,20,0.005340,0.0000,0.0000,0.9232,0.0417,0.9596,0.0206
2025-03-28 12:50:14,6,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6377,0.4186,2.78,40.12,softmax,sub_cs,1.0,0.5,0.9,20,0.005301,0.0000,0.0000,0.9271,0.0394,0.9618,0.0197
2025-03-28 12:50:18,7,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7279,0.3652,3.18,40.12,softmax,sub_cs,1.0,0.5,0.9,20,0.005270,0.0000,0.0000,0.9297,0.0373,0.9632,0.0189
2025-03-28 12:50:22,8,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8164,0.2739,3.57,40.09,softmax,sub_cs,1.0,0.5,0.9,20,0.005287,0.0000,0.0000,0.9285,0.0351,0.9626,0.0179
2025-03-28 12:50:26,9,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9049,0.0318,3.97,40.11,softmax,sub_cs,1.0,0.5,0.9,20,0.005245,0.0000,0.0000,0.9214,0.0401,0.9587,0.0207
2025-03-28 15:00:35,1,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1836,0.3673,1.11,56.03,local_w,sub_cs,1.0,0.5,0.2,20,0.005453,0.0000,0.0000,0.9268,0.0008,0.9620,0.0003
2025-03-28 15:00:40,2,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2820,0.4311,1.66,55.77,local_w,sub_cs,1.0,0.5,0.2,20,0.005373,0.0000,0.0000,0.9509,0.0416,0.9745,0.0177
2025-03-28 15:00:46,3,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3721,0.4563,2.21,55.69,local_w,sub_cs,1.0,0.5,0.2,20,0.005398,0.0000,0.0000,0.9513,0.0340,0.9748,0.0153
2025-03-28 15:00:51,4,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4639,0.4644,2.76,55.69,local_w,sub_cs,1.0,0.5,0.2,20,0.005427,0.0000,0.0000,0.9469,0.0310,0.9725,0.0144
2025-03-28 15:00:57,5,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5541,0.4530,3.31,55.67,local_w,sub_cs,1.0,0.5,0.2,20,0.005356,0.0000,0.0000,0.9461,0.0278,0.9721,0.0132
2025-03-28 15:01:02,6,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6443,0.4224,3.86,55.66,local_w,sub_cs,1.0,0.5,0.2,20,0.005288,0.0000,0.0000,0.9460,0.0254,0.9721,0.0122
2025-03-28 15:01:08,7,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7344,0.3680,4.40,55.61,local_w,sub_cs,1.0,0.5,0.2,20,0.005205,0.0000,0.0000,0.9424,0.0257,0.9702,0.0125
2025-03-28 15:01:13,8,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8279,0.2771,4.95,55.56,local_w,sub_cs,1.0,0.5,0.2,20,0.005158,0.0000,0.0000,0.9379,0.0275,0.9678,0.0136
2025-03-28 15:01:19,9,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9213,0.0252,5.50,55.53,local_w,sub_cs,1.0,0.5,0.2,20,0.005132,0.0000,0.0000,0.9353,0.0272,0.9663,0.0136
2025-03-28 14:00:02,1,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.1725,0.3457,1.33,67.15,local_w,sub_cs,1.0,0.5,0.9,20,0.005413,0.0000,0.0000,0.9021,0.0148,0.9485,0.0058
2025-03-28 14:00:08,2,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.2625,0.4017,2.00,67.25,local_w,sub_cs,1.0,0.5,0.9,20,0.005206,0.0000,0.0000,0.9225,0.0368,0.9594,0.0161
2025-03-28 14:00:15,3,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.3525,0.4325,2.66,67.25,local_w,sub_cs,1.0,0.5,0.9,20,0.005149,0.0000,0.0000,0.9166,0.0323,0.9563,0.0150
2025-03-28 14:00:22,4,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.4425,0.4433,3.33,67.27,local_w,sub_cs,1.0,0.5,0.9,20,0.005147,0.0000,0.0000,0.9206,0.0294,0.9585,0.0141
2025-03-28 14:00:29,5,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.5325,0.4356,4.00,67.27,local_w,sub_cs,1.0,0.5,0.9,20,0.005208,0.0000,0.0000,0.9154,0.0292,0.9556,0.0144
2025-03-28 14:00:35,6,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.6250,0.4101,4.66,67.27,local_w,sub_cs,1.0,0.5,0.9,20,0.005110,0.0000,0.0000,0.9220,0.0317,0.9591,0.0158
2025-03-28 14:00:42,7,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.7125,0.3574,5.32,67.22,local_w,sub_cs,1.0,0.5,0.9,20,0.005112,0.0000,0.0000,0.9162,0.0336,0.9560,0.0170
2025-03-28 14:00:48,8,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.8050,0.2701,5.99,67.20,local_w,sub_cs,1.0,0.5,0.9,20,0.005150,0.0000,0.0000,0.9194,0.0329,0.9577,0.0168
2025-03-28 14:00:55,9,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,qkv,1,0.8938,0.0307,6.65,67.22,local_w,sub_cs,1.0,0.5,0.9,20,0.005153,0.0000,0.0000,0.9146,0.0345,0.9551,0.0178
2025-03-28 12:58:19,1,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1852,0.3705,0.76,38.22,local_w,sub_cs,1.0,0.5,0.9,20,0.004953,0.0000,0.0000,0.9337,0.0506,0.9654,0.0192
2025-03-28 12:58:23,2,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2820,0.4309,1.10,37.19,local_w,sub_cs,1.0,0.5,0.9,20,0.004576,0.0000,0.0000,0.9491,0.0447,0.9735,0.0195
2025-03-28 12:58:26,3,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3705,0.4541,1.45,36.66,local_w,sub_cs,1.0,0.5,0.9,20,0.004483,0.0000,0.0000,0.9489,0.0365,0.9735,0.0168
2025-03-28 12:58:29,4,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4623,0.4627,1.80,36.37,local_w,sub_cs,1.0,0.5,0.9,20,0.004409,0.0000,0.0000,0.9451,0.0328,0.9715,0.0156
2025-03-28 12:58:33,5,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5541,0.4528,2.15,36.19,local_w,sub_cs,1.0,0.5,0.9,20,0.004342,0.0000,0.0000,0.9407,0.0312,0.9692,0.0151
2025-03-28 12:58:36,6,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6443,0.4222,2.50,36.06,local_w,sub_cs,1.0,0.5,0.9,20,0.004301,0.0000,0.0000,0.9398,0.0286,0.9688,0.0140
2025-03-28 12:58:40,7,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7410,0.3713,2.89,36.46,local_w,sub_cs,1.0,0.5,0.9,20,0.004357,0.0000,0.0000,0.9364,0.0281,0.9670,0.0140
2025-03-28 12:58:46,8,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8328,0.2787,3.44,38.57,local_w,sub_cs,1.0,0.5,0.9,20,0.004376,0.0000,0.0000,0.9318,0.0298,0.9645,0.0150
2025-03-28 12:58:51,9,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9213,0.0272,3.98,40.23,local_w,sub_cs,1.0,0.5,0.9,20,0.004390,0.0000,0.0000,0.9295,0.0290,0.9632,0.0147
2025-03-28 12:59:08,1,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1852,0.3705,1.10,55.73,local_w,sub_cs,0.5,0.5,0.9,20,0.005355,0.0000,0.0000,0.9337,0.0521,0.9653,0.0197
2025-03-28 12:59:13,2,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2820,0.4309,1.65,55.62,local_w,sub_cs,0.5,0.5,0.9,20,0.005133,0.0000,0.0000,0.9491,0.0455,0.9735,0.0198
2025-03-28 12:59:19,3,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3705,0.4541,2.20,55.53,local_w,sub_cs,0.5,0.5,0.9,20,0.005122,0.0000,0.0000,0.9492,0.0372,0.9737,0.0172
2025-03-28 12:59:24,4,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4607,0.4611,2.75,55.52,local_w,sub_cs,0.5,0.5,0.9,20,0.005106,0.0000,0.0000,0.9453,0.0334,0.9716,0.0159
2025-03-28 12:59:30,5,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5525,0.4515,3.30,55.49,local_w,sub_cs,0.5,0.5,0.9,20,0.005076,0.0000,0.0000,0.9411,0.0316,0.9694,0.0153
2025-03-28 12:59:35,6,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6426,0.4212,3.84,55.47,local_w,sub_cs,0.5,0.5,0.9,20,0.005040,0.0000,0.0000,0.9401,0.0289,0.9689,0.0142
2025-03-28 12:59:40,7,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7393,0.3705,4.39,55.45,local_w,sub_cs,0.5,0.5,0.9,20,0.004980,0.0000,0.0000,0.9367,0.0285,0.9671,0.0142
2025-03-28 12:59:46,8,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8311,0.2782,4.94,55.41,local_w,sub_cs,0.5,0.5,0.9,20,0.004899,0.0000,0.0000,0.9322,0.0299,0.9647,0.0151
