model,dataset_name,variant,structure_info,init_layers_X,hidden,layers,hops,fixed_splits,resnet,layer_norm,att_hopwise_distinct,fuse_hop,normalization,online_cs,lambda_pen,lambda_2hop,threshold,comm_size,approach,split,lr,weight_decay,dropout,test_mean,test_std,runtime_average,epoch_average,cs_time,cs_nmi,cs_nmi_std,cs_jaccard,cs_jaccard_std,cs_f1,cs_f1_std
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,,4,0.01,0.001,0.2,0.4000000000000001,0.40103333337763647,1.0143939018249513,20.49280609747376,0.005373154291999526,0.0,0.0,0.884,0.035862445538473814,0.93812,0.018020477241183143
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,,5,0.01,0.001,0.2,0.47377049180327874,0.3883170227860659,1.2158724546432496,20.46923324315235,0.005294207366666039,0.0,0.0,0.8766666666666666,0.036763550789697494,0.9339333333333334,0.01892763998906243
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,,6,0.01,0.001,0.2,0.5606557377049181,0.3693293820174508,1.4148613691329956,20.416469973059097,0.00525376143714571,0.0,0.0,0.8739857142857143,0.03430177005012174,0.9324428571428571,0.017899868885621725
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,,7,0.01,0.001,0.2,0.6524590163934427,0.33062773681191426,1.615464448928833,20.397278395566076,0.005205537215006189,0.0,0.0,0.8730249999999999,0.03187330947898034,0.9319375000000001,0.016797093312534754
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,,8,0.01,0.001,0.2,0.7327868852459016,0.25013299338123196,1.8148338794708252,20.368505942433504,0.005212191000003562,0.0,0.0,0.8713444444444444,0.030238018747559804,0.9310000000000002,0.016056912668518948
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,,9,0.01,0.001,0.2,0.8180327868852458,0.05508294300462768,2.016657018661499,20.370272915772716,0.005209398666003836,0.0,0.0,0.8725299999999999,0.028754132070210558,0.9317000000000002,0.015376995805423108
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,0,0.01,0.001,0.2,0.07704918032786887,0.23114754098360657,0.2010195016860962,20.305000170312745,0.005481491180034936,0.0,nan,0.8895,nan,0.9415,0.0
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,1,0.01,0.001,0.2,0.1557377049180328,0.3114969794084633,0.4099853754043579,20.706332091129187,0.005297045550032635,0.0,0.0,0.87315,0.02312239174480007,0.9322,0.009299999999999975
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,2,0.01,0.001,0.2,0.2377049180327869,0.36327291822368774,0.611711072921753,20.596332421607844,0.005419228753356341,0.0,0.0,0.8807,0.020936332056976936,0.9364666666666667,0.0096989117373491
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,3,0.01,0.001,0.2,0.3245901639344263,0.39824932668195906,0.81538245677948,20.590466080289897,0.0053719216700119435,0.0,0.0,0.8942,0.03195653297840677,0.943925,0.015408824582037397
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,4,0.01,0.001,0.2,0.4000000000000001,0.40103333337763647,1.0168876886367797,20.543185629025853,0.0053781445080094276,0.0,0.0,0.884,0.035862445538473814,0.93812,0.018020477241183143
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,5,0.01,0.001,0.2,0.47377049180327874,0.3883170227860659,1.21913685798645,20.524189528391418,0.005303323350005182,0.0,0.0,0.8766666666666666,0.036763550789697494,0.9339333333333334,0.01892763998906243
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,6,0.01,0.001,0.2,0.5606557377049181,0.3693293820174508,1.419004225730896,20.476251453548283,0.005263737025712284,0.0,0.0,0.8739857142857143,0.03430177005012174,0.9324428571428571,0.017899868885621725
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,7,0.01,0.001,0.2,0.6524590163934427,0.33062773681191426,1.6194095134735107,20.447089816584732,0.005213219409997692,0.0,0.0,0.8730249999999999,0.03187330947898034,0.9319375000000001,0.016797093312534754
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,8,0.01,0.001,0.2,0.7327868852459016,0.25013299338123196,1.818806004524231,20.41308647053009,0.00520948519333615,0.0,0.0,0.8713444444444444,0.030238018747559804,0.9310000000000002,0.016056912668518948
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,sub_cs,1,0.5,0.9,20,distinct_hop,9,0.01,0.001,0.2,0.8180327868852458,0.05508294300462768,2.0200215339660645,20.404257918849133,0.005207695916004014,0.0,0.0,0.8725299999999999,0.028754132070210558,0.9317000000000002,0.015376995805423108
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,signed_cs,1,0.5,0.9,20,distinct_hop,0,0.01,0.001,0.2,0.07704918032786887,0.23114754098360657,0.19715616703033448,19.914764346498433,0.05352442052004335,0.0,nan,0.8916,nan,0.9427,0.0
acmsmn,texas,1,2,2,256,1,3,0,0,0,0,mlp,softmax,signed_cs,1,0.5,0.9,20,distinct_hop,1,0.01,0.001,0.2,0.1557377049180328,0.3114969794084633,0.6352650165557862,32.08409174524172,0.053451300390042894,0.0,0.0,0.8847499999999999,0.009687362902255655,0.93885,0.0038499999999999646
