model,dataset_name,variant,structure_info,init_layers_X,hidden,layers,hops,fixed_splits,resnet,layer_norm,att_hopwise_distinct,fuse_hop,normalization,online_cs,lambda_pen,lambda_2hop,threshold,comm_size,approach,split,lr,weight_decay,dropout,test_mean,test_std,runtime_average,epoch_average,cs_time,cs_nmi,cs_nmi_std,cs_jaccard,cs_jaccard_std,cs_f1,cs_f1_std
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8540983606557377,0.1618639745311099,8.580468320846558,86.67139718026826,0.00648099230020307,0.0,0.0,0.6162,0.0,0.7625,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8950819672131146,0.03212445564305806,8.483036327362061,85.6872356299198,0.05953749667998636,0.0,0.0,0.5193,0.0,0.6836,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.9,0.8655737704918034,0.04507451503235254,8.086960053443908,81.68646518630212,0.008885914380080066,0.0,0.0,0.6873,0.0,0.8147,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.8,0.8934426229508196,0.06012170760948277,8.596942591667176,86.8378039562341,0.007394121240067762,0.0,0.0,0.5723,0.0,0.7279,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.7,0.8704918032786886,0.04720059032422286,8.631676602363587,87.18865254912714,0.01040745723992586,0.0,0.0,0.7314,0.0,0.8449,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.6,0.8852459016393445,0.04694367561729952,8.411867833137512,84.96836195088396,0.007748220660141669,0.0,0.0,0.6835,0.0,0.812,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8540983606557377,0.1618639745311099,8.60742528438568,86.94368974126951,0.00620004019991029,0.0,0.0,0.6162,0.0,0.7625,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.4,0.8918032786885245,0.04705803309641747,8.583899760246277,86.70605818430582,0.006085807240160648,0.0,0.0,0.8511,0.0,0.9196,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.3,0.898360655737705,0.042622950819672135,8.034809279441834,81.15968969133165,0.005418247919878922,0.0,0.0,0.6908,0.0,0.8171,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.2,0.8901639344262297,0.06393442622950819,8.16047818660736,82.42907259199355,0.005340191859868355,0.0,0.0,0.6855,0.0,0.8134,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.1,0.8426229508196723,0.08137490915403843,8.08247013092041,81.6411124335395,0.005675718520069495,0.0,0.0,0.7333,0.0,0.8461,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0.0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8934426229508196,0.032991166881144424,8.484330415725708,85.7003072295526,0.00602249365998432,0.0,0.0,0.6162,0.0,0.7625,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,1.0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8967213114754097,0.030272434938720297,8.352566790580749,84.36936152101768,0.005878712859994266,0.0,0.0,0.6162,0.0,0.7625,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.9081967213114753,0.02950819672131147,8.538618659973144,86.24867333306206,0.0075254459600546395,0.0,0.0,0.7676,0.0,0.8685,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8622950819672133,0.05296883416853611,7.925166845321655,80.05219035678441,0.00646169492014451,0.0,0.0,0.619,0.0,0.7647,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8950819672131146,0.03212445564305806,8.193476700782776,82.76239091699773,0.006353349040145986,0.0,0.0,0.6162,0.0,0.7625,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8688524590163935,0.08918997054908487,8.018317294120788,80.99310398101807,0.0060944887998630294,0.0,0.0,0.6253,0.0,0.7695,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,0.0,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8573770491803279,0.13095272415437065,7.531320381164551,76.07394324408637,0.00638789029995678,0.0,0.0,0.5521,0.0,0.7114,0.0
acmsmn,cornell,1,1,2,512,2,5,0,1,1.0,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8950819672131146,0.035312556112357396,8.147083926200867,82.29377703233199,0.00636613757989835,0.0,0.0,0.6162,0.0,0.7625,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,0.0,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8724999999999999,0.045345892868042637,8.059653520584106,81.41064162206169,0.004047489319927991,0.0,0.0,0.7465,0.0,0.8548,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1.0,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8975,0.037831864876053896,8.239665508270264,83.22894452798246,0.004929122400062625,0.0,0.0,0.8453,0.0,0.9162,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0.0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8625,0.03708099243547831,8.166189646720886,82.48676410829178,0.0062202278999029656,0.0,0.0,0.8833,0.0,0.938,0.0
acmsmn,wisconsin,1,1,2,512,2,5,1.0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.780392156862745,0.058033916027249985,8.307159090042115,83.91069787921327,0.003706221000174992,0.0,0.0,0.8791,0.0,0.9356,0.0
acmsmn,wisconsin,1,1,2,512,2,3,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.885,0.04175823272122514,6.048498058319092,61.09593998302113,0.015346759900276084,0.0,0.0,0.5639,0.0,0.7212,0.0
acmsmn,wisconsin,1,1,2,512,2,4,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8750000000000002,0.03665719574653797,7.273235774040222,73.46702802060831,0.0071265097800642255,0.0,0.0,0.6904,0.0,0.8168,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8949999999999999,0.03881043674065005,8.373697280883789,84.58280081700798,0.005152192379755434,0.0,0.0,0.8453,0.0,0.9162,0.0
acmsmn,wisconsin,1,1,2,512,2,6,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8550000000000001,0.08912771734987945,9.452589726448059,95.48070430755615,0.0038164228599634952,0.0,0.0,0.7656,0.0,0.8673,0.0
acmsmn,wisconsin,1,1,2,512,2,7,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8799999999999999,0.04373213921133975,10.682231402397155,107.90132729694096,0.006949720880074892,0.0,0.0,0.7718,0.0,0.8712,0.0
acmsmn,wisconsin,1,1,2,512,2,8,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.86875,0.03457329171484833,11.77859275341034,118.9756843778822,0.009953672880074009,0.0,0.0,0.837,0.0,0.9112,0.0
acmsmn,wisconsin,1,1,2,512,2,9,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8862500000000001,0.051371806470086295,12.257506895065308,123.81320096025564,0.008021096680022311,0.0,0.0,0.8621,0.0,0.926,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,local_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8525,0.05777110004145672,8.672504472732545,87.60105528012672,0.0046605685199028815,0.0,0.0,0.9008,0.0,0.9478,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8550000000000001,0.049749371855330994,8.35153501033783,84.35893949836192,0.0037287706200731918,0.0,0.0,0.7754,0.0,0.8735,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,none,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8687500000000001,0.027528394431931558,8.289954137802123,83.73691048284974,0.004395731700060424,0.0,0.0,0.8878,0.0,0.9406,0.0
acmsmn,wisconsin,1,0,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.89,0.03864906208435077,5.903004050254822,59.62630353792749,0.006531345580006018,0.0,0.0,0.9,0.0,0.9474,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.85,0.047103609203541924,8.333914875984192,84.18095834327465,0.003619525079848245,0.0,0.0,0.7754,0.0,0.8735,0.0
acmsmn,wisconsin,1,2,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.88375,0.0340266439720405,5.3743500232696535,54.28636387141064,0.006953241220035124,0.0,0.0,0.9235,0.0,0.9602,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop,9,0.01,0.001,0.5,0.8924999999999998,0.0642748006609122,9.217967009544372,93.11077787418557,0.006115574200230185,0.0,0.0,0.892,0.0,0.9429,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8612500000000001,0.044528782826392194,8.800508594512939,88.8940262072014,0.0069045389600796625,0.0,0.0,0.8846,0.0,0.9388,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_rand,9,0.01,0.001,0.5,0.8675,0.07524958471646205,8.277323532104493,83.60932860711608,0.013365918220079038,0.0,0.0,0.7021,0.0,0.825,0.0
acmsmn,wisconsin,1,1,2,64,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8637499999999999,0.023351927115336766,7.790009093284607,78.68696053822835,0.011221347580139991,0.0,0.0,0.8424,0.0,0.9145,0.0
acmsmn,wisconsin,1,1,2,128,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8175000000000001,0.06689544080129826,8.289138102531433,83.7286677023377,0.021821226720057894,0.0,0.0,0.819,0.0,0.9005,0.0
acmsmn,wisconsin,1,1,2,256,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.88125,0.05038911092686593,8.306680178642273,83.905860390326,0.01946112190023996,0.0,0.0,0.9054,0.0,0.9503,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8625,0.027950849718747367,8.456127500534057,85.41542929832382,0.005143391079909634,0.0,0.0,0.8951,0.0,0.9446,0.0
acmsmn,wisconsin,1,1,2,1024,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.89375,0.023881216468178496,8.281664419174195,83.65317595125448,0.0070390916801989075,0.0,0.0,0.8588,0.0,0.924,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,signed_cs,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.83625,0.0448783076775406,8.308874988555909,83.92803018743342,2.9990165293199245,0.0,0.0,0.7841,0.0,0.879,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8537500000000001,0.050327055347993484,8.036513447761536,81.17690351274278,0.0038763038799515927,0.0,0.0,0.7754,0.0,0.8735,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.89375,0.03923088706618804,8.300146412849426,83.83986275605481,0.08492457073996774,0.0,0.0,0.7248,0.0,0.8405,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.9,0.8387500000000001,0.05197655721572948,8.675567245483398,87.63199237862018,0.00838024546043016,0.0,0.0,0.5797,0.0,0.7339,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.8,0.8362499999999999,0.0822439207479799,8.504646968841552,85.90552493779346,0.01717129105993081,0.0,0.0,0.5553,0.0,0.7141,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.7,0.8074999999999999,0.05567764362830024,8.289775204658508,83.73510307735867,0.01495852146006655,0.0,0.0,0.8515,0.0,0.9198,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.6,0.8712500000000001,0.04810470351223464,8.363877534866333,84.48361146329628,0.004455759060219861,0.0,0.0,0.7547,0.0,0.8602,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8500000000000002,0.04710360920354192,8.810023999214172,88.99014140620376,0.004928100040415302,0.0,0.0,0.9129,0.0,0.9545,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.4,0.8537500000000001,0.043319308627908636,8.430549359321594,85.15706423557167,0.005053669439512305,0.0,0.0,0.9055,0.0,0.9504,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.3,0.8800000000000001,0.058683472971527505,8.748758888244629,88.3713019014609,0.004921195560018532,0.0,0.0,0.8061,0.0,0.8926,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.2,0.8775000000000001,0.04286607049870561,8.214406323432922,82.9738012467972,0.007510432639974169,0.0,0.0,0.879,0.0,0.9356,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.1,0.85375,0.07807248234813594,8.662534046173096,87.50034390073834,0.008535176940495149,0.0,0.0,0.8521,0.0,0.9202,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0.0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.83625,0.04417649261768072,8.520823359489441,86.06892282312567,0.003285473799915053,0.0,0.0,0.7754,0.0,0.8735,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,1.0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8550000000000001,0.04408798022137098,8.46438546180725,85.49884304855809,0.00453340001986362,0.0,0.0,0.8623,0.0,0.9261,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8887499999999999,0.030847406698132657,8.14337203502655,82.25628318208638,0.005595542719820514,0.0,0.0,0.8574,0.0,0.9232,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.86875,0.045500686808003246,8.546596360206603,86.32925616370308,0.006186113939620554,0.0,0.0,0.9105,0.0,0.9532,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.8537500000000001,0.0490694660659763,8.416115188598633,85.01126453129933,0.004365119640133344,0.0,0.0,0.7754,0.0,0.8735,0.0
acmsmn,wisconsin,1,1,2,512,2,5,0,1,1,0,mlp,global_w,bfs_teleport,1,0.5,0.9,30,distinct_hop_svds_low,9,0.01,0.001,0.5,0.85875,0.032619970876749727,8.589484691619873,86.76247163252397,0.005387090360163711,0.0,0.0,0.9031,0.0,0.9491,0.0
